City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
345,Mahajanga,MG,-15.7167,46.3167,71.62,94,20,4.61,few clouds
346,Canyon,US,34.9803,-101.9188,59.0,8,0,19.24,clear sky
347,Tura,IN,25.5198,90.2201,74.44,93,79,9.82,broken clouds
348,Kearney,US,40.6995,-99.0815,43.36,21,0,11.5,clear sky
349,Gornopravdinsk,RU,60.05,69.9,36.99,84,56,9.57,broken clouds
350,Sulina,RO,45.1559,29.6536,48.13,69,98,14.9,overcast clouds
351,Afikpo,NG,5.8931,7.9374,75.31,95,100,7.87,moderate rain
352,Bengkulu,ID,-3.8004,102.2655,79.43,79,52,2.48,broken clouds
353,Kaeo,NZ,-35.1,173.7833,73.33,58,42,4.21,scattered clouds
354,Ballater,GB,57.0493,-3.0402,43.81,91,100,2.89,overcast clouds
355,Maragogi,BR,-9.0122,-35.2225,77.67,81,21,5.64,few clouds
356,Payo,ID,-3.7508,103.6372,75.72,93,100,0.16,overcast clouds
357,Chingirlau,KZ,51.095,54.0814,51.35,89,0,5.41,clear sky
358,Port Hardy,CA,50.6996,-127.4199,46.4,65,75,12.66,broken clouds
359,Rizal,PH,15.7118,121.1061,85.71,61,95,4.38,overcast clouds
360,San Vicente,AR,-26.6167,-54.1333,62.13,94,40,5.75,scattered clouds
361,Soyo,AO,-6.1349,12.3689,77.83,88,91,2.8,overcast clouds
362,Roebourne,AU,-20.7833,117.1333,89.01,26,0,4.36,clear sky
363,Jega,NG,12.2175,4.3792,88.32,38,52,14.94,broken clouds
364,Sibolga,ID,1.7427,98.7792,80.53,78,98,1.36,overcast clouds
365,Myanaung,MM,18.2833,95.3167,83.48,65,5,6.46,clear sky
366,Ilulissat,GL,69.2167,-51.1,19.42,79,75,13.8,light snow
367,Banda Aceh,ID,5.5577,95.3222,82.2,76,100,5.28,overcast clouds
368,Saint-Francois,FR,46.4154,3.9054,50.41,93,100,2.3,overcast clouds
369,Matara,LK,5.9485,80.5353,77.95,88,97,3.91,overcast clouds
370,Pacific Grove,US,36.6177,-121.9166,60.03,66,0,11.5,clear sky
371,Gondar,ET,12.6,37.4667,64.85,49,87,4.9,overcast clouds
372,Andenes,NO,69.3143,16.1194,31.98,93,100,5.75,overcast clouds
373,Medea,DZ,36.2642,2.7539,44.49,96,100,1.25,overcast clouds
374,San Pedro,PH,14.35,121.0167,87.31,67,20,2.3,few clouds
375,Kudahuvadhoo,MV,2.6708,72.8944,84.38,72,74,12.03,broken clouds
376,Mehamn,NO,71.0357,27.8492,27.12,92,100,2.93,overcast clouds
377,Namatanai,PG,-3.6667,152.4333,85.62,63,91,7.09,overcast clouds
378,Adre,TD,13.4667,22.2,80.15,11,17,14.79,few clouds
379,Kavaratti,IN,10.5669,72.642,80.58,82,100,21.36,overcast clouds
380,Suhbaatar,MN,50.2314,106.2078,34.45,49,9,8.05,clear sky
381,Alzamay,RU,55.5562,98.6644,33.3,69,27,3.36,scattered clouds
382,Belmonte,BR,-15.8631,-38.8828,78.3,82,7,6.44,clear sky
383,Karratha,AU,-20.7377,116.8463,88.09,27,0,3.74,clear sky
384,Kropotkin,RU,45.4375,40.5756,42.8,65,98,25.59,overcast clouds
385,Guerrero Negro,MX,27.9769,-114.0611,63.28,58,56,20.62,broken clouds
386,Ta Khmau,KH,11.4833,104.95,86.05,74,20,3.44,few clouds
387,Sioux Lookout,CA,50.1001,-91.917,28.47,93,100,8.05,overcast clouds
388,Tilichiki,RU,60.4667,166.1,22.08,84,100,9.66,overcast clouds
389,Colares,PT,38.7992,-9.4469,57.29,75,100,23.0,overcast clouds
390,Kaitangata,NZ,-46.2817,169.8464,61.54,54,17,6.82,few clouds
391,Severnyy-Kospashskiy,RU,59.0925,57.8008,35.6,53,100,2.84,overcast clouds
392,Cururupu,BR,-1.8283,-44.8683,74.61,96,100,2.44,overcast clouds
393,Fengrun,CN,39.8333,118.1167,58.62,19,65,7.81,broken clouds
394,Oktyabrskiy,RU,54.4815,53.471,42.1,90,50,6.24,scattered clouds
395,Maldonado,UY,-34.6667,-54.9167,52.99,68,0,2.71,clear sky
396,Tiarei,PF,-17.5333,-149.3333,78.82,74,18,18.88,few clouds
397,Poronaysk,RU,49.2167,143.1167,32.29,64,12,2.39,few clouds
398,Drexel Heights,US,32.1412,-111.0284,70.45,6,0,13.8,clear sky
399,Aden,YE,12.7794,45.0367,81.63,76,0,8.25,clear sky
400,Surt,LY,31.2089,16.5887,67.46,41,56,22.1,broken clouds
401,Alakurtti,RU,66.9672,30.3491,29.61,99,100,2.3,overcast clouds
402,Ust-Maya,RU,60.4167,134.5333,27.36,83,25,2.95,scattered clouds
403,Sakakah,SA,29.9697,40.2064,65.77,27,13,13.47,few clouds
404,San Juan,AR,-31.5375,-68.5364,69.22,37,13,12.44,few clouds
405,Vallenar,CL,-28.5708,-70.7581,63.43,57,0,3.11,clear sky
406,Sorland,NO,67.667,12.6934,38.57,72,15,9.89,few clouds
407,Masakin,TN,35.7292,10.5808,61.0,82,75,20.71,broken clouds
408,Shahrud,IR,36.4182,54.9763,62.24,26,1,2.42,clear sky
409,Dakar,SN,14.6937,-17.4441,67.08,88,5,15.01,clear sky
410,Aleksinac,RS,43.5417,21.7078,39.49,70,12,0.98,few clouds
411,Huarmey,PE,-10.0681,-78.1522,67.75,81,94,9.75,overcast clouds
412,Danville,US,36.586,-79.395,75.58,51,40,5.75,scattered clouds
413,Miyako,JP,39.6367,141.9525,40.95,87,100,5.95,overcast clouds
414,Morant Bay,JM,17.8815,-76.4093,80.22,85,17,10.6,few clouds
415,Ikom,NG,5.9667,8.7063,74.28,97,100,4.32,moderate rain
416,Shenjiamen,CN,29.9576,122.298,57.49,97,100,22.88,overcast clouds
417,Dali,CN,25.7,100.1833,63.27,70,5,5.77,moderate rain
418,Vuktyl,RU,63.8567,57.3094,34.83,97,100,6.8,overcast clouds
419,Bahadurganj,IN,26.2667,87.8167,80.96,69,0,9.55,clear sky
420,Afrikanda,RU,67.4429,32.7828,22.19,99,100,1.61,overcast clouds
421,Vanavara,RU,60.34,102.2797,32.85,84,100,14.2,overcast clouds
422,Shelburne,CA,44.0787,-80.2041,58.23,95,100,14.67,overcast clouds
423,Lubumbashi,CD,-11.6609,27.4794,59.99,97,66,3.6,broken clouds
424,Ouesso,CG,1.6136,16.0517,71.2,98,100,2.46,light rain
425,Iskilip,TR,40.7353,34.4739,34.83,68,79,2.42,broken clouds
426,Waipawa,NZ,-41.4122,175.5153,55.69,55,1,8.1,clear sky
427,Hervey Bay,AU,-25.2986,152.8535,75.02,71,22,11.01,light rain
428,Zhanaozen,KZ,43.3,52.8,49.05,61,0,12.01,clear sky
429,Bull Savanna,JM,17.8868,-77.5902,74.93,83,10,10.8,clear sky
430,Banepa,NP,27.6298,85.5214,64.72,94,75,0.0,mist
431,Cockburn Town,TC,21.4612,-71.1419,77.29,82,8,26.71,clear sky
432,Kawalu,ID,-7.3817,108.2082,78.71,78,71,1.36,broken clouds
433,Idah,NG,7.1065,6.7342,77.27,85,100,5.1,overcast clouds
434,Los Llanos De Aridane,ES,28.6585,-17.9182,60.55,95,40,18.41,scattered clouds
435,Drovyanaya,RU,51.5833,113.0333,36.16,42,7,5.73,clear sky
436,Korla,CN,41.7597,86.1469,57.49,26,9,1.72,clear sky
437,Fortuna,US,40.5982,-124.1573,46.92,88,100,24.16,light rain
438,Mabai,CN,23.0128,104.4508,62.38,88,99,4.72,overcast clouds
439,Chicama,PE,-7.8447,-79.1469,63.14,77,100,7.23,overcast clouds
440,Shawville,CA,45.6001,-76.4827,44.82,92,100,8.81,overcast clouds
441,Tondon,GN,10.3667,-13.35,75.09,76,93,2.8,overcast clouds
442,Bilma,NE,18.6853,12.9164,84.04,8,97,7.27,overcast clouds
443,Lakselv,NO,70.0513,24.9718,30.02,69,40,10.36,scattered clouds
444,Half Moon Bay,US,37.4636,-122.4286,59.25,65,0,12.66,clear sky
445,Margate,GB,51.3813,1.3862,50.7,85,0,1.99,clear sky
446,Mbuji-Mayi,CD,-6.15,23.6,72.72,80,100,2.19,overcast clouds
447,Jiayuguan,CN,39.8167,98.3,47.37,11,100,9.73,overcast clouds
448,Ossora,RU,59.2353,163.0719,26.83,90,100,5.7,overcast clouds
449,El Alto,PE,-4.2714,-81.2147,67.28,82,27,13.69,scattered clouds
450,Boshnyakovo,RU,49.6333,142.1667,28.89,69,46,5.12,scattered clouds
451,Abu Samrah,SY,35.3029,37.1841,48.4,37,0,9.53,clear sky
452,Edinburg,GB,55.9521,-3.1965,49.03,90,0,6.91,clear sky
453,Shimoda,JP,34.6667,138.95,57.56,82,99,19.64,overcast clouds
454,Olafsvik,IS,64.8945,-23.7142,41.32,84,100,16.93,overcast clouds
455,Beringovskiy,RU,63.05,179.3167,31.41,99,100,11.25,snow
456,Stornoway,GB,58.2093,-6.3865,44.92,96,100,0.0,overcast clouds
457,Makakilo City,US,21.3469,-158.0858,82.72,52,100,18.41,overcast clouds
458,Trinidad,BO,-14.8333,-64.9,75.83,93,15,3.36,heavy intensity rain
459,Wewak,PG,-3.5534,143.6268,85.51,69,41,6.2,scattered clouds
460,Lagoa,PT,39.05,-27.9833,58.28,64,0,19.26,clear sky
461,Mantua,IT,45.1667,10.7833,51.04,82,66,0.85,broken clouds
462,Lucapa,AO,-8.4192,20.7447,67.39,94,100,2.44,light rain
463,Vastseliina,EE,57.7303,27.2932,35.04,77,68,4.09,broken clouds
464,Loreto,MX,22.2667,-101.9667,74.59,9,97,6.26,overcast clouds
465,Karaman,TR,37.0833,33.25,32.23,54,0,7.25,clear sky
466,Beisfjord,NO,68.3751,17.5988,32.05,95,87,1.1,overcast clouds
467,Vila Franca Do Campo,PT,37.7167,-25.4333,61.21,84,6,7.96,clear sky
468,Muzhi,RU,65.3667,64.6667,33.08,100,100,4.34,overcast clouds
469,Ishigaki,JP,24.3448,124.1572,78.93,83,75,5.75,broken clouds
470,Serenje,ZM,-13.2325,30.2352,60.49,99,95,4.14,overcast clouds
471,Luanda,AO,-8.8368,13.2343,76.68,90,49,8.12,scattered clouds
472,Dasoguz,TM,41.8363,59.9666,64.35,68,0,13.8,clear sky
473,Pitimbu,BR,-7.4706,-34.8086,77.59,78,80,8.68,broken clouds
474,Dossor,KZ,47.5272,52.9811,51.03,63,67,13.8,broken clouds
475,College,US,64.8569,-147.8028,44.22,36,75,1.01,broken clouds
476,La Rioja,ES,42.25,-2.5,46.18,96,100,3.24,overcast clouds
477,Toora-Khem,RU,52.4675,96.11,20.95,62,3,3.29,clear sky
478,Inyonga,TZ,-6.7167,32.0667,64.56,92,24,3.74,few clouds
479,Aiquile,BO,-18.2041,-65.1807,56.64,94,42,3.67,light rain
480,Amurzet,RU,47.6967,131.0981,44.56,36,79,9.95,broken clouds
481,Aksha,RU,50.2814,113.2867,38.12,31,1,5.93,clear sky
482,Tabou,CI,4.423,-7.3528,76.66,88,100,7.43,overcast clouds
483,Houston,US,29.7633,-95.3633,80.29,81,100,10.36,mist
484,Yar-Sale,RU,66.8333,70.8333,33.33,100,100,6.38,overcast clouds
485,Boende,CD,-0.2167,20.8667,70.59,99,100,2.66,moderate rain
486,Oranjemund,NA,-28.55,16.4333,57.74,90,100,4.34,overcast clouds
487,Carberry,CA,49.8689,-99.3602,26.83,96,100,25.21,snow
488,Vangaindrano,MG,-23.35,47.6,71.87,92,44,4.43,light rain
489,Pandegelang,ID,-6.31,106.1058,77.95,81,26,2.42,scattered clouds
490,Port Augusta,AU,-32.5,137.7667,79.02,21,100,3.13,overcast clouds
491,Baykit,RU,61.67,96.37,36.03,88,100,11.7,overcast clouds
492,Wanning,CN,18.8003,110.3967,79.72,77,4,1.5,clear sky
493,Bandar-E Lengeh,IR,26.5579,54.8807,81.07,58,24,2.73,few clouds
494,Salalah,OM,17.0151,54.0924,80.69,74,75,3.44,broken clouds
495,Kutahya,TR,39.4242,29.9833,32.56,64,0,1.79,clear sky
496,Pyay,MM,18.8167,95.2167,83.59,63,64,7.56,broken clouds
497,Bad Kreuznach,DE,49.8333,7.8667,59.9,82,100,5.99,overcast clouds
498,Hofn,IS,64.2539,-15.2082,39.96,90,100,13.11,overcast clouds
499,Sola,VU,-13.8833,167.55,82.87,73,25,12.77,scattered clouds
500,Senovo,SI,46.0236,15.4769,45.43,81,14,2.3,few clouds
501,Tuatapere,NZ,-46.1333,167.6833,61.0,56,61,2.01,broken clouds
502,Smila,UA,49.2224,31.8871,43.38,88,100,13.89,overcast clouds
503,Key West,US,24.5557,-81.7826,82.4,75,0,19.57,clear sky
504,Eureka,US,40.8021,-124.1637,47.68,78,100,8.99,light rain
505,Helena,US,46.5927,-112.0361,22.19,48,0,12.66,clear sky
506,Zilair,RU,52.2332,57.4392,47.98,79,100,5.88,light rain
507,Shihezi,CN,44.3,86.0333,56.25,20,0,4.09,clear sky
508,Ambovombe,MG,-25.1667,46.0833,73.54,76,54,7.09,broken clouds
509,Sabang,ID,5.8933,95.3214,83.53,72,88,8.03,overcast clouds
510,Haines Junction,CA,60.7522,-137.5108,37.35,18,16,3.44,few clouds
511,Alibag,IN,18.6411,72.8792,84.27,74,73,5.93,broken clouds
512,Iquitos,PE,-3.7481,-73.2472,77.04,100,75,3.44,broken clouds
513,Mildura,AU,-34.2,142.15,79.07,33,32,8.05,scattered clouds
514,Alice Springs,AU,-23.7,133.8833,89.15,20,0,9.22,clear sky
515,Liuhe,CN,42.2401,125.7172,52.59,36,0,3.87,clear sky
516,Severinia,BR,-20.8094,-48.8028,68.88,94,79,7.14,broken clouds
517,Gamba,GA,-2.65,10.0,76.98,90,100,1.83,overcast clouds
518,Skibbereen,IE,51.55,-9.2667,53.11,96,100,7.09,overcast clouds
519,Chara,RU,56.9064,118.2631,23.94,71,100,4.76,overcast clouds
520,Coquimbo,CL,-29.9533,-71.3436,53.33,100,20,4.61,few clouds
521,Nuuk,GL,64.1835,-51.7216,25.41,93,100,16.11,overcast clouds
522,Umm Lajj,SA,25.0213,37.2685,73.08,67,98,10.25,overcast clouds
523,Farafangana,MG,-22.8167,47.8333,74.3,86,64,7.14,light rain
524,Ponta Delgada,PT,37.7333,-25.6667,61.52,72,20,12.66,few clouds
525,Bac Lieu,VN,9.285,105.7244,83.66,74,100,6.6,overcast clouds
526,Aykhal,RU,66.0,111.5,21.07,93,89,15.9,overcast clouds
527,Taupo,NZ,-38.6833,176.0833,60.21,40,0,2.59,clear sky
528,Aitape,PG,-3.1374,142.3475,86.7,62,83,3.62,broken clouds
529,Gladstone,AU,-23.85,151.25,77.79,53,77,10.36,broken clouds
530,Tanete,ID,-3.9443,119.7848,83.75,72,92,4.52,overcast clouds
531,Yang Talat,TH,16.3998,103.3679,88.95,86,63,10.4,broken clouds
532,Kolondieba,ML,11.0882,-6.8926,86.23,41,99,8.63,overcast clouds
533,Bodaybo,RU,57.8506,114.1933,32.5,85,100,20.04,light snow
534,Kulhudhuffushi,MV,6.6221,73.07,83.71,71,98,6.91,overcast clouds
535,Taree,AU,-31.9,152.4667,69.73,83,75,8.05,broken clouds
536,Yaan,NG,7.3833,8.5667,78.19,80,100,9.78,light rain
537,Makasar,ID,-5.14,119.4221,84.25,84,20,3.44,few clouds
538,Krasnoyarskiy,RU,51.965,59.8967,53.15,76,99,12.06,overcast clouds
539,Gonen,TR,40.1049,27.654,45.01,27,0,0.56,clear sky
540,Antofagasta,CL,-23.65,-70.4,60.08,84,43,3.87,scattered clouds
541,Honiara,SB,-9.4333,159.95,88.02,61,7,7.23,clear sky
542,Snezhnogorsk,RU,69.1933,33.2531,13.78,96,100,2.82,overcast clouds
543,Sirvintos,LT,55.05,24.95,38.55,68,100,4.88,overcast clouds
544,Poum,NC,-20.2333,164.0167,78.51,70,6,6.17,clear sky
545,Talcahuano,CL,-36.7167,-73.1167,55.08,82,0,5.75,clear sky
546,Suluq,LY,31.6682,20.2521,61.57,46,100,23.76,overcast clouds
547,Saint George,US,37.1041,-113.5841,62.44,8,0,17.27,clear sky
548,Cardston,CA,49.2,-113.3019,19.69,79,100,6.91,overcast clouds
549,Murakami,JP,38.2333,139.4833,53.49,73,100,6.51,overcast clouds
550,Fuerte Olimpo,PY,-21.0415,-57.8738,72.88,90,100,3.4,overcast clouds
551,Florian,CO,5.8049,-73.9703,61.79,96,100,4.18,overcast clouds
552,Sayyan,YE,15.1718,44.3244,57.09,50,0,2.51,clear sky
553,Beni,CD,0.5,29.4667,62.76,89,100,1.54,overcast clouds
554,Tselinnoye,RU,53.0833,85.6667,33.62,56,0,14.97,clear sky
555,San Cristobal,VE,7.7669,-72.225,77.18,69,97,2.01,overcast clouds
556,Tautira,PF,-17.7333,-149.15,81.79,74,32,18.75,scattered clouds
557,Tukrah,LY,32.5341,20.5791,62.56,46,100,20.74,overcast clouds
558,Grindavik,IS,63.8424,-22.4338,45.07,87,100,24.16,overcast clouds
559,Bhavnagar,IN,21.7667,72.15,80.8,50,0,9.06,clear sky
560,Saryg-Sep,RU,51.5,95.6,27.41,35,0,2.71,clear sky
561,Mill Valley,US,37.906,-122.545,56.79,68,74,10.0,broken clouds
562,Oksfjord,NO,70.2396,22.3479,26.67,96,97,3.04,light snow
563,Hermiston,US,45.8404,-119.2895,46.81,65,40,6.91,scattered clouds
564,Filingue,NE,14.3521,3.3168,89.15,31,94,8.41,overcast clouds
565,Kloulklubed,PW,7.0419,134.2556,82.9,80,100,17.07,moderate rain
566,Apricena,IT,41.7839,15.4437,44.42,75,100,1.99,overcast clouds
567,Aksu,CN,41.1231,80.2644,59.68,24,62,7.11,broken clouds
568,Launceston,AU,-41.45,147.1667,63.61,71,100,14.97,overcast clouds
569,Olinda,BR,-8.0089,-34.8553,82.13,69,0,4.61,clear sky
570,Sidi Ali,DZ,36.0998,0.4206,53.85,88,100,16.78,overcast clouds
571,Igarka,RU,67.4667,86.5833,31.68,93,100,10.02,overcast clouds
572,Griffin,US,33.2468,-84.2641,72.28,78,0,4.61,clear sky
573,Derzhavinsk,KZ,51.1,66.3167,48.07,61,10,7.54,clear sky
574,Ushibuka,JP,32.1906,130.0228,65.97,88,100,8.59,overcast clouds
575,Wasilla,US,61.5814,-149.4394,47.75,45,0,7.0,haze
576,Dandong,CN,40.1292,124.3947,56.55,35,58,1.72,broken clouds
577,Krasnyy Chikoy,RU,50.3643,108.7512,34.61,49,3,2.89,clear sky
578,Aban,RU,56.67,96.06,34.25,72,35,7.02,scattered clouds
579,Whitefish,US,48.4111,-114.3376,32.41,40,0,17.27,clear sky
580,Mirnyy,RU,62.5353,113.9611,33.24,86,100,15.99,overcast clouds
581,Laguna,US,38.421,-121.4238,59.76,50,100,12.66,overcast clouds
582,Talnakh,RU,69.4865,88.3972,29.21,96,100,5.66,light snow
583,Mayumba,GA,-3.432,10.6554,76.62,92,100,1.1,overcast clouds
584,Flin Flon,CA,54.7682,-101.865,25.59,78,100,14.18,overcast clouds
585,Svetlaya,RU,46.5389,138.3297,37.98,71,82,4.61,broken clouds
586,Tecoanapa,MX,16.5167,-98.75,81.05,71,99,6.64,overcast clouds
587,Muros,ES,42.7762,-9.0603,47.84,94,100,4.76,overcast clouds
588,Nsanje,MW,-16.92,35.262,71.33,97,5,1.01,clear sky
589,Itaituba,BR,-4.2761,-55.9836,80.76,89,20,0.0,few clouds
590,Tangwani,PK,28.2787,68.9972,81.77,30,0,3.6,clear sky
591,Praia,CV,14.9215,-23.5087,69.19,81,7,13.13,clear sky
592,Bowen,AU,-20.0167,148.2333,81.66,59,62,19.28,broken clouds
593,Shakhtinsk,KZ,49.71,72.5872,42.98,63,38,7.78,scattered clouds
594,Sabha,LY,27.0377,14.4283,78.93,10,4,5.95,clear sky
595,Port Macquarie,AU,-31.4333,152.9167,70.9,66,2,8.5,clear sky
596,Harper,LR,4.375,-7.7169,78.04,85,100,7.81,overcast clouds
597,Lunglei,IN,22.8833,92.7333,72.39,70,3,1.99,clear sky
598,Abbeville,FR,50.1,1.8333,49.5,89,1,3.22,clear sky
599,Quatre Cocos,MU,-20.2078,57.7625,78.1,84,66,19.17,light rain
600,Ashqelon,IL,31.6693,34.5715,54.82,64,0,10.6,clear sky
601,Jumla,NP,29.2747,82.1838,50.27,67,3,4.16,clear sky
602,Watrous,CA,51.6668,-105.4679,22.78,80,100,20.71,overcast clouds
603,Neiafu,TO,-18.65,-173.9833,84.88,74,40,6.91,scattered clouds
604,Tabuk,PH,17.4189,121.4443,81.46,71,79,0.96,broken clouds
605,Tommot,RU,58.9564,126.2925,33.12,76,100,11.05,overcast clouds
606,Dolores,AR,-36.3132,-57.6792,50.9,65,0,6.04,clear sky
607,Luau,AO,-10.7073,22.2247,64.35,96,100,2.75,light rain
608,Havre-Saint-Pierre,CA,50.2334,-63.5986,34.16,93,100,2.3,overcast clouds
609,Nishihara,JP,26.1842,127.7558,78.46,73,40,9.22,scattered clouds
610,Yerofey Pavlovich,RU,53.9667,121.9667,34.86,38,100,5.17,overcast clouds
611,Bulawayo,ZW,-20.15,28.5833,66.96,64,100,4.12,overcast clouds
612,Kilindoni,TZ,-7.9139,39.6668,80.51,82,100,14.09,heavy intensity rain
613,Taoudenni,ML,22.6783,-3.9836,80.08,14,0,10.42,clear sky
614,Flagstaff,US,35.1981,-111.6513,53.53,14,0,11.5,clear sky
615,Kushiro,JP,42.975,144.3747,41.95,56,40,11.5,scattered clouds
616,Kilembe,UG,0.2,30.0,62.96,72,100,4.29,overcast clouds
617,Killybegs,IE,54.6333,-8.45,49.5,91,100,6.29,overcast clouds
618,Dukat,RU,62.55,155.55,10.18,84,100,6.15,overcast clouds
619,La Asuncion,VE,11.0333,-63.8628,78.53,89,6,17.27,clear sky
620,Balaghat,IN,21.8,80.1833,86.79,37,99,3.29,overcast clouds
621,Marzuq,YE,14.4,46.4667,70.03,19,0,5.79,clear sky
622,Areosa,PT,41.7178,-8.8571,53.69,91,100,5.26,overcast clouds
623,Nabire,ID,-3.3667,135.4833,84.88,71,29,1.54,scattered clouds
624,Melilla,ES,35.2937,-2.9383,62.98,67,0,17.27,clear sky
625,Toamasina,MG,-18.1667,49.3833,73.4,100,75,3.44,broken clouds
626,Awjilah,LY,29.1081,21.2869,65.46,24,99,16.42,overcast clouds
627,Imbituba,BR,-28.24,-48.6703,71.82,88,100,8.08,overcast clouds
628,Buchanan,LR,5.8808,-10.0467,78.91,87,100,6.51,light rain
629,Barinas,VE,8.6226,-70.2075,84.24,58,34,3.44,scattered clouds
630,Fare,PF,-16.7,-151.0167,81.03,75,51,16.46,moderate rain
631,Saint-Joseph,RE,-21.3667,55.6167,72.21,87,38,13.8,light rain
632,Marawi,PH,7.9986,124.2928,76.59,70,100,2.21,overcast clouds
633,At-Bashi,KG,41.1702,75.8106,46.13,51,72,1.45,broken clouds
634,Puerto Narino,CO,-3.7703,-70.3831,75.15,96,100,1.3,overcast clouds
635,Congleton,GB,53.1631,-2.2125,46.18,90,90,1.99,overcast clouds
636,Kiama,AU,-34.6833,150.8667,73.38,72,0,3.29,clear sky
637,Tamara,HN,14.15,-87.3333,74.95,47,40,6.91,scattered clouds
638,Husavik,IS,66.0449,-17.3389,33.6,83,50,15.5,scattered clouds
639,Asau,RO,46.4333,26.4,47.95,48,96,4.52,overcast clouds
640,Tomatlan,MX,19.9333,-105.25,80.08,55,100,5.21,overcast clouds
641,Fredericton,CA,45.9454,-66.6656,47.44,55,75,5.75,broken clouds
642,Payakumbuh,ID,-0.2202,100.6308,74.48,86,89,0.81,overcast clouds
643,San Luis,AR,-33.295,-66.3356,57.34,29,0,11.81,clear sky
644,Vieques,PR,18.425,-65.8329,78.84,78,40,14.97,scattered clouds
645,Ust-Ilimsk,RU,58.0006,102.6619,34.68,74,100,13.71,overcast clouds
646,Devils Lake,US,48.1128,-98.8651,30.31,85,100,14.97,overcast clouds
647,Omboue,GA,-1.5746,9.2618,77.13,93,100,1.74,overcast clouds
648,Pavlogradka,RU,54.2024,73.5592,39.81,71,100,9.24,overcast clouds
649,Buncrana,IE,55.1333,-7.45,48.11,93,100,5.01,overcast clouds
650,Dinguiraye,GN,11.3,-10.7167,84.92,36,100,3.71,overcast clouds
651,Morgan City,US,29.6994,-91.2068,75.2,94,100,14.97,overcast clouds
652,Pangnirtung,CA,66.1451,-65.7125,-6.95,97,82,5.79,broken clouds
653,Port Keats,AU,-14.25,129.55,88.56,59,10,3.06,clear sky
654,Tashara,RU,55.5195,83.5094,32.45,83,4,3.15,clear sky
655,Hauterive,FR,46.0901,3.4459,50.76,96,24,0.18,few clouds
656,Benguela,AO,-12.5763,13.4055,78.28,80,91,4.38,overcast clouds
657,Okhotsk,RU,59.3833,143.3,22.57,66,12,16.93,few clouds
658,Samarai,PG,-10.6167,150.6667,84.79,72,11,12.46,few clouds
659,Angoche,MZ,-16.2325,39.9086,77.52,81,0,5.44,clear sky
660,Chulym,RU,55.0997,80.9572,35.02,75,2,6.51,clear sky
661,Gore,NZ,-46.1028,168.9436,60.67,50,21,3.76,few clouds
662,Kibungo,RW,-2.1597,30.5427,67.12,97,100,2.19,overcast clouds
663,Alekseyevsk,RU,57.8406,108.3492,31.3,94,100,16.96,snow
664,Port Antonio,JM,18.18,-76.4612,80.51,84,18,10.69,few clouds
665,Nikolsk,RU,53.7189,46.0712,43.09,93,100,11.25,overcast clouds
666,Somanda,TZ,-3.3667,33.95,70.83,66,98,5.55,overcast clouds
667,Porto Calvo,BR,-9.045,-35.3983,75.63,87,15,3.91,few clouds
668,Thinadhoo,MV,0.5333,72.9333,83.64,68,30,9.8,scattered clouds
669,Chimbote,PE,-9.0853,-78.5783,65.98,85,100,9.48,overcast clouds
670,Opuwo,NA,-18.0607,13.84,65.53,70,100,3.65,overcast clouds
